num,date_time,전력사용량(kWh),기온(°C),풍속(m/s),습도(%),강수량(mm),일조(hr),비전기냉방설비운영,태양광보유
56,2020-08-04 15,769.176,29.9,2.7,74.0,0.0,0.1,0.0,1.0
56,2020-08-04 16,763.02,30.0,1.9,74.0,0.0,0.0,0.0,1.0
56,2020-08-04 17,716.688,29.8,1.2,76.0,0.0,0.4,0.0,1.0
56,2020-08-04 18,636.984,29.7,1.5,79.0,0.0,0.5,0.0,1.0
56,2020-08-04 19,637.308,28.3,1.6,82.0,0.0,0.5,0.0,1.0
56,2020-08-04 20,627.264,24.9,0.1,100.0,1.3,0.0,0.0,1.0
56,2020-08-04 21,574.452,25.1,1.1,99.0,0.0,0.0,0.0,1.0
56,2020-08-04 22,592.596,24.5,1.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-04 23,544.644,24.3,1.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-05 00,541.404,24.3,0.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-05 01,515.808,24.2,0.2,100.0,0.1,0.0,0.0,1.0
56,2020-08-05 02,497.34,24.1,0.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-05 03,500.256,24.2,1.4,100.0,0.0,0.0,0.0,1.0
56,2020-08-05 04,505.44,25.0,1.8,99.0,0.0,0.0,0.0,1.0
56,2020-08-05 05,455.22,24.3,1.7,100.0,0.0,0.0,0.0,1.0
56,2020-08-05 06,471.744,24.2,0.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-05 07,513.54,24.4,1.1,100.0,0.0,0.0,0.0,1.0
56,2020-08-05 08,613.332,25.4,1.1,97.0,0.0,0.0,0.0,1.0
56,2020-08-05 09,734.832,26.0,1.3,94.0,0.0,0.0,0.0,1.0
56,2020-08-05 10,764.316,26.3,0.6,97.0,2.2,0.0,0.0,1.0
56,2020-08-05 11,761.076,25.8,0.9,99.0,1.8,0.0,0.0,1.0
56,2020-08-05 12,710.5319999999998,26.1,1.0,97.0,3.6,0.0,0.0,1.0
56,2020-08-05 13,773.388,26.9,0.6,94.0,2.0,0.0,0.0,1.0
56,2020-08-05 14,783.1080000000002,25.8,2.4,95.0,4.4,0.0,0.0,1.0
56,2020-08-05 15,763.992,26.4,2.4,94.0,1.7,0.0,0.0,1.0
56,2020-08-05 16,806.436,26.4,2.5,92.0,0.0,0.2,0.0,1.0
56,2020-08-05 17,742.932,27.1,2.3,89.0,0.0,0.1,0.0,1.0
56,2020-08-05 18,645.0840000000002,27.6,2.2,88.0,0.0,0.2,0.0,1.0
56,2020-08-05 19,599.724,26.9,0.4,91.0,0.0,0.7,0.0,1.0
56,2020-08-05 20,617.544,26.5,2.0,92.0,0.0,0.0,0.0,1.0
56,2020-08-05 21,570.564,25.6,1.4,97.0,0.0,0.0,0.0,1.0
56,2020-08-05 22,553.3919999999998,26.1,1.1,93.0,0.0,0.0,0.0,1.0
56,2020-08-05 23,501.228,26.0,1.9,93.0,0.0,0.0,0.0,1.0
56,2020-08-06 00,519.372,26.2,2.8,91.0,0.0,0.0,0.0,1.0
56,2020-08-06 01,531.036,26.1,2.1,91.0,0.1,0.0,0.0,1.0
56,2020-08-06 02,514.512,25.6,2.5,94.0,2.1,0.0,0.0,1.0
56,2020-08-06 03,510.3,25.2,1.9,97.0,0.6,0.0,0.0,1.0
56,2020-08-06 04,493.776,24.8,2.9,99.0,8.4,0.0,0.0,1.0
56,2020-08-06 05,457.812,25.0,3.9,97.0,3.6,0.0,0.0,1.0
56,2020-08-06 06,458.136,25.6,3.7,97.0,2.2,0.0,0.0,1.0
56,2020-08-06 07,469.8,25.4,2.9,97.0,0.4,0.0,0.0,1.0
56,2020-08-06 08,533.952,25.8,5.0,93.0,0.8,0.0,0.0,1.0
56,2020-08-06 09,698.868,25.9,4.0,92.0,0.0,0.0,0.0,1.0
56,2020-08-06 10,766.26,25.2,2.1,98.0,0.1,0.0,0.0,1.0
56,2020-08-06 11,764.9639999999998,25.3,2.5,97.0,0.0,0.0,0.0,1.0
56,2020-08-06 12,671.0039999999998,26.4,1.6,92.0,0.0,0.0,0.0,1.0
56,2020-08-06 13,706.32,26.6,3.8,87.0,0.0,0.1,0.0,1.0
56,2020-08-06 14,700.488,25.9,1.7,92.0,0.0,0.0,0.0,1.0
56,2020-08-06 15,679.428,22.9,2.0,100.0,0.7,0.0,0.0,1.0
56,2020-08-06 16,715.068,23.2,1.7,100.0,0.0,0.0,0.0,1.0
56,2020-08-06 17,677.4839999999998,24.4,1.0,96.0,0.1,0.0,0.0,1.0
56,2020-08-06 18,634.068,24.5,1.4,91.0,0.0,0.4,0.0,1.0
56,2020-08-06 19,615.276,24.2,0.8,93.0,0.0,0.0,0.0,1.0
56,2020-08-06 20,613.332,22.9,0.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-06 21,567.0,22.8,0.1,100.0,0.0,0.0,0.0,1.0
56,2020-08-06 22,537.516,22.2,0.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-06 23,487.62,21.9,0.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-07 00,486.648,21.6,0.1,100.0,0.0,0.0,0.0,1.0
56,2020-08-07 01,479.52,21.2,0.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-07 02,474.336,21.3,0.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-07 03,510.3,21.2,0.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-07 04,518.4,21.0,0.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-07 05,471.42,20.8,0.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-07 06,445.176,20.8,0.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-07 07,445.824,20.6,1.4,100.0,0.0,0.0,0.0,1.0
56,2020-08-07 08,504.792,21.3,0.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-07 09,604.908,22.2,0.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-07 10,658.044,23.1,0.8,96.0,0.0,0.0,0.0,1.0
56,2020-08-07 11,664.5239999999999,23.2,0.3,99.0,0.0,0.0,0.0,1.0
56,2020-08-07 12,607.8240000000002,23.3,1.5,97.0,0.5,0.0,0.0,1.0
56,2020-08-07 13,632.7719999999998,23.4,0.6,97.0,0.4,0.0,0.0,1.0
56,2020-08-07 14,658.044,23.7,1.1,99.0,0.9,0.0,0.0,1.0
56,2020-08-07 15,616.248,22.9,2.9,90.0,1.4,0.0,0.0,1.0
56,2020-08-07 16,610.092,21.7,1.0,98.0,0.4,0.0,0.0,1.0
56,2020-08-07 17,576.072,22.0,0.1,98.0,2.3,0.0,0.0,1.0
56,2020-08-07 18,540.1080000000002,22.0,0.1,99.0,0.0,0.0,0.0,1.0
56,2020-08-07 19,534.276,22.2,0.2,100.0,0.0,0.0,0.0,1.0
56,2020-08-07 20,555.012,22.5,0.6,100.0,0.0,0.0,0.0,1.0
56,2020-08-07 21,549.504,22.5,1.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-07 22,555.012,22.5,1.1,100.0,0.0,0.0,0.0,1.0
56,2020-08-07 23,522.288,22.0,1.1,100.0,0.0,0.0,0.0,1.0
56,2020-08-08 00,485.352,21.9,0.8,100.0,0.0,0.0,0.0,1.0
56,2020-08-08 01,479.844,21.8,1.1,100.0,0.1,0.0,0.0,1.0
56,2020-08-08 02,468.504,21.9,1.1,100.0,0.0,0.0,0.0,1.0
56,2020-08-08 03,472.392,22.1,1.3,100.0,0.0,0.0,0.0,1.0
56,2020-08-08 04,480.492,22.0,1.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-08 05,447.768,21.8,0.5,100.0,0.8,0.0,0.0,1.0
56,2020-08-08 06,467.856,22.0,0.8,100.0,0.0,0.0,0.0,1.0
56,2020-08-08 07,486.324,22.1,0.3,100.0,0.0,0.0,0.0,1.0
56,2020-08-08 08,505.764,22.5,0.4,100.0,0.0,0.0,0.0,1.0
56,2020-08-08 09,508.356,23.2,1.3,97.0,0.0,0.0,0.0,1.0
56,2020-08-08 10,523.5840000000002,23.7,2.0,95.0,0.0,0.0,0.0,1.0
56,2020-08-08 11,523.908,22.8,0.7,100.0,5.1,0.0,0.0,1.0
56,2020-08-08 12,498.96,22.7,1.1,100.0,9.6,0.0,0.0,1.0
56,2020-08-08 13,506.088,23.0,1.7,100.0,5.4,0.0,0.0,1.0
56,2020-08-08 14,542.052,23.7,1.6,100.0,0.9,0.0,0.0,1.0
56,2020-08-08 15,543.3480000000002,24.2,1.4,99.0,0.0,0.0,0.0,1.0
56,2020-08-08 16,581.904,25.0,1.7,97.0,0.0,0.0,0.0,1.0
56,2020-08-08 17,555.984,25.8,1.5,94.0,0.0,0.0,0.0,1.0
56,2020-08-08 18,494.7480000000001,24.7,1.6,98.0,1.9,0.0,0.0,1.0
56,2020-08-08 19,515.16,24.2,2.0,100.0,3.0,0.0,0.0,1.0
56,2020-08-08 20,547.56,24.2,1.0,99.0,0.0,0.0,0.0,1.0
56,2020-08-08 21,528.444,24.3,1.4,99.0,0.0,0.0,0.0,1.0
56,2020-08-08 22,530.064,24.4,1.0,98.0,0.0,0.0,0.0,1.0
56,2020-08-08 23,524.88,23.8,0.0,100.0,0.4,0.0,0.0,1.0
56,2020-08-09 00,526.8240000000002,24.4,1.5,99.0,0.0,0.0,0.0,1.0
56,2020-08-09 01,524.88,24.5,1.2,99.0,0.0,0.0,0.0,1.0
56,2020-08-09 02,469.8,24.2,1.5,100.0,3.5,0.0,0.0,1.0
56,2020-08-09 03,483.732,24.0,0.6,100.0,4.9,0.0,0.0,1.0
56,2020-08-09 04,490.86,24.3,2.0,100.0,4.7,0.0,0.0,1.0
56,2020-08-09 05,442.908,23.7,1.9,100.0,10.3,0.0,0.0,1.0
56,2020-08-09 06,448.416,24.0,1.6,100.0,8.2,0.0,0.0,1.0
56,2020-08-09 07,460.728,24.3,3.4,98.0,3.1,0.0,0.0,1.0
56,2020-08-09 08,476.604,24.4,3.6,95.0,2.0,0.0,0.0,1.0
56,2020-08-09 09,502.524,24.9,3.1,90.0,0.0,0.0,0.0,1.0
56,2020-08-09 10,499.284,24.9,2.2,94.0,0.6,0.0,0.0,1.0
56,2020-08-09 11,483.732,25.7,2.1,91.0,0.2,0.0,0.0,1.0
56,2020-08-09 12,473.364,25.9,1.5,91.0,0.0,0.0,0.0,1.0
56,2020-08-09 13,499.932,25.6,0.1,97.0,1.0,0.0,0.0,1.0
56,2020-08-09 14,523.5840000000002,26.6,1.7,92.0,0.5,0.0,0.0,1.0
56,2020-08-09 15,515.16,27.2,1.1,87.0,0.0,0.0,0.0,1.0
56,2020-08-09 16,560.196,27.4,3.4,81.0,0.0,0.0,0.0,1.0
56,2020-08-09 17,566.6759999999998,27.2,1.2,78.0,0.0,0.0,0.0,1.0
56,2020-08-09 18,569.268,26.1,0.5,89.0,0.0,0.0,0.0,1.0
56,2020-08-09 19,557.928,25.8,0.4,94.0,0.0,0.0,0.0,1.0
56,2020-08-09 20,570.888,24.9,0.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-09 21,546.264,24.9,0.1,100.0,0.0,0.0,0.0,1.0
56,2020-08-09 22,552.096,24.6,0.3,100.0,0.0,0.0,0.0,1.0
56,2020-08-09 23,504.144,24.8,0.5,97.0,0.0,0.0,0.0,1.0
56,2020-08-10 00,503.496,23.9,0.1,99.0,0.0,0.0,0.0,1.0
56,2020-08-10 01,536.22,23.5,0.3,100.0,0.0,0.0,0.0,1.0
56,2020-08-10 02,521.316,23.2,0.2,100.0,0.0,0.0,0.0,1.0
56,2020-08-10 03,517.752,24.0,0.8,99.0,0.0,0.0,0.0,1.0
56,2020-08-10 04,493.776,23.7,0.2,99.0,0.0,0.0,0.0,1.0
56,2020-08-10 05,440.316,23.4,1.3,100.0,0.0,0.0,0.0,1.0
56,2020-08-10 06,443.88,23.5,0.8,100.0,0.0,0.0,0.0,1.0
56,2020-08-10 07,491.184,24.5,1.0,100.0,0.0,0.1,0.0,1.0
56,2020-08-10 08,778.248,26.1,1.0,91.0,0.0,0.6,0.0,1.0
56,2020-08-10 09,1210.14,26.9,1.8,91.0,0.0,0.0,0.0,1.0
56,2020-08-10 10,1278.504,25.9,2.5,95.0,0.0,0.0,0.0,1.0
56,2020-08-10 11,1328.076,27.8,1.7,87.0,0.0,0.1,0.0,1.0
56,2020-08-10 12,1146.636,28.4,3.1,83.0,0.0,0.4,0.0,1.0
56,2020-08-10 13,1263.276,28.4,2.7,81.0,0.0,0.0,0.0,1.0
56,2020-08-10 14,1285.956,27.3,1.7,92.0,0.1,0.0,0.0,1.0
56,2020-08-10 15,1217.592,27.4,2.8,88.0,0.3,0.0,0.0,1.0
56,2020-08-10 16,1268.784,26.2,1.4,98.0,2.2,0.0,0.0,1.0
56,2020-08-10 17,1020.276,25.6,1.1,99.0,1.5,0.0,0.0,1.0
56,2020-08-10 18,814.5360000000002,25.3,0.0,100.0,1.0,0.0,0.0,1.0
56,2020-08-10 19,782.1360000000002,25.1,0.0,100.0,0.1,0.0,0.0,1.0
56,2020-08-10 20,776.304,24.8,0.0,100.0,0.4,0.0,0.0,1.0
56,2020-08-10 21,684.612,24.6,0.4,100.0,0.0,0.0,0.0,1.0
56,2020-08-10 22,662.58,24.4,1.2,100.0,2.7,0.0,0.0,1.0
56,2020-08-10 23,600.696,24.6,1.1,100.0,2.0,0.0,0.0,1.0
56,2020-08-11 00,578.988,24.6,0.4,100.0,3.2,0.0,0.0,1.0
56,2020-08-11 01,544.32,24.1,2.2,100.0,7.3,0.0,0.0,1.0
56,2020-08-11 02,520.02,24.1,0.1,100.0,1.8,0.0,0.0,1.0
56,2020-08-11 03,531.036,25.1,0.7,99.0,0.0,0.0,0.0,1.0
56,2020-08-11 04,539.136,24.6,0.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-11 05,491.832,25.0,0.8,98.0,0.0,0.0,0.0,1.0
56,2020-08-11 06,520.668,24.8,0.6,97.0,0.0,0.0,0.0,1.0
56,2020-08-11 07,541.08,24.6,0.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-11 08,752.328,24.5,0.5,100.0,3.6,0.0,0.0,1.0
56,2020-08-11 09,1114.56,24.5,0.3,100.0,1.5,0.0,0.0,1.0
56,2020-08-11 10,1201.068,24.5,2.4,100.0,8.0,0.0,0.0,1.0
56,2020-08-11 11,1188.432,25.0,1.7,97.0,1.9,0.0,0.0,1.0
56,2020-08-11 12,1049.112,25.2,0.3,95.0,0.0,0.0,0.0,1.0
56,2020-08-11 13,1202.04,25.5,1.1,91.0,0.0,0.0,0.0,1.0
56,2020-08-11 14,1247.076,24.4,1.5,91.0,0.1,0.0,0.0,1.0
56,2020-08-11 15,1160.892,23.1,0.7,99.0,2.6,0.0,0.0,1.0
56,2020-08-11 16,1202.04,24.0,0.9,95.0,0.0,0.0,0.0,1.0
56,2020-08-11 17,972.648,24.2,1.2,96.0,0.0,0.0,0.0,1.0
56,2020-08-11 18,749.4119999999998,23.7,1.1,99.0,1.6,0.0,0.0,1.0
56,2020-08-11 19,708.5880000000002,23.4,1.2,100.0,2.3,0.0,0.0,1.0
56,2020-08-11 20,706.32,23.2,0.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-11 21,638.928,23.1,0.9,100.0,0.0,0.0,0.0,1.0
56,2020-08-11 22,646.056,23.0,0.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-11 23,581.904,22.9,0.4,100.0,0.0,0.0,0.0,1.0
56,2020-08-12 00,556.632,23.0,0.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-12 01,529.4159999999998,22.9,0.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-12 02,489.888,22.8,0.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-12 03,501.228,22.8,0.1,100.0,0.0,0.0,0.0,1.0
56,2020-08-12 04,517.104,22.8,0.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-12 05,486.0,23.1,0.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-12 06,496.692,23.1,0.1,100.0,0.0,0.0,0.0,1.0
56,2020-08-12 07,534.6,23.5,0.9,100.0,0.0,0.0,0.0,1.0
56,2020-08-12 08,750.3839999999999,24.5,0.2,100.0,0.0,0.0,0.0,1.0
56,2020-08-12 09,1050.408,25.4,1.1,99.0,0.0,0.0,0.0,1.0
56,2020-08-12 10,1138.86,26.4,0.6,96.0,0.0,0.0,0.0,1.0
56,2020-08-12 11,1165.428,27.1,0.3,94.0,0.0,0.0,0.0,1.0
56,2020-08-12 12,1089.288,28.5,1.0,85.0,0.0,0.2,0.0,1.0
56,2020-08-12 13,1276.56,28.8,1.3,82.0,0.0,0.1,0.0,1.0
56,2020-08-12 14,1304.1,24.6,1.8,100.0,22.3,0.0,0.0,1.0
56,2020-08-12 15,1213.704,26.3,0.3,99.0,1.9,0.0,0.0,1.0
56,2020-08-12 16,1240.272,26.9,1.9,95.0,0.0,0.3,0.0,1.0
56,2020-08-12 17,1006.02,26.9,1.0,96.0,0.0,0.0,0.0,1.0
56,2020-08-12 18,758.4839999999998,26.6,1.6,98.0,0.0,0.0,0.0,1.0
56,2020-08-12 19,760.1039999999998,26.4,0.3,100.0,0.2,0.0,0.0,1.0
56,2020-08-12 20,719.928,26.2,0.1,100.0,0.0,0.0,0.0,1.0
56,2020-08-12 21,653.184,26.3,1.2,97.0,0.1,0.0,0.0,1.0
56,2020-08-12 22,654.156,25.8,0.8,96.0,0.0,0.0,0.0,1.0
56,2020-08-12 23,576.396,24.8,0.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-13 00,561.816,24.6,0.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-13 01,519.372,24.5,0.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-13 02,503.496,24.3,0.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-13 03,512.8919999999998,24.2,0.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-13 04,525.2040000000002,24.0,0.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-13 05,509.004,23.9,0.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-13 06,511.92,24.4,1.1,100.0,0.0,0.0,0.0,1.0
56,2020-08-13 07,558.576,25.0,1.6,100.0,0.0,0.2,0.0,1.0
56,2020-08-13 08,767.88,26.0,1.1,94.0,0.0,0.1,0.0,1.0
56,2020-08-13 09,1181.304,26.6,1.6,91.0,0.0,0.0,0.0,1.0
56,2020-08-13 10,1335.204,27.9,0.8,85.0,0.0,0.1,0.0,1.0
56,2020-08-13 11,1354.32,29.6,1.9,76.0,0.0,0.7,0.0,1.0
56,2020-08-13 12,1208.52,29.6,1.9,76.0,0.0,0.4,0.0,1.0
56,2020-08-13 13,1374.408,29.2,2.3,79.0,0.0,0.1,0.0,1.0
56,2020-08-13 14,1422.036,29.8,1.5,79.0,0.0,0.0,0.0,1.0
56,2020-08-13 15,1304.1,31.7,1.8,72.0,0.0,0.7,0.0,1.0
56,2020-08-13 16,1253.88,31.1,2.2,73.0,0.0,0.7,0.0,1.0
56,2020-08-13 17,969.732,30.1,1.8,78.0,0.0,0.4,0.0,1.0
56,2020-08-13 18,809.676,30.2,1.6,80.0,0.0,0.4,0.0,1.0
56,2020-08-13 19,800.928,29.4,1.3,83.0,0.0,0.7,0.0,1.0
56,2020-08-13 20,759.456,28.6,1.2,86.0,0.0,0.0,0.0,1.0
56,2020-08-13 21,653.508,27.1,0.0,97.0,0.0,0.0,0.0,1.0
56,2020-08-13 22,638.928,27.2,0.9,94.0,0.0,0.0,0.0,1.0
56,2020-08-13 23,561.816,27.5,1.8,91.0,0.0,0.0,0.0,1.0
56,2020-08-14 00,546.9119999999998,26.9,1.5,92.0,0.0,0.0,0.0,1.0
56,2020-08-14 01,575.1,26.8,1.4,89.0,0.0,0.0,0.0,1.0
56,2020-08-14 02,551.448,26.6,1.4,89.0,0.0,0.0,0.0,1.0
56,2020-08-14 03,537.192,26.4,0.9,90.0,0.0,0.0,0.0,1.0
56,2020-08-14 04,521.64,26.5,1.8,90.0,0.0,0.0,0.0,1.0
56,2020-08-14 05,471.744,26.5,1.8,90.0,0.0,0.0,0.0,1.0
56,2020-08-14 06,487.296,26.2,1.2,90.0,0.0,0.0,0.0,1.0
56,2020-08-14 07,543.996,26.7,1.9,88.0,0.0,0.3,0.0,1.0
56,2020-08-14 08,838.188,27.1,1.6,85.0,0.0,0.3,0.0,1.0
56,2020-08-14 09,1250.316,27.0,2.6,86.0,0.0,0.2,0.0,1.0
56,2020-08-14 10,1308.96,27.5,2.3,87.0,0.0,0.0,0.0,1.0
56,2020-08-14 11,1256.796,28.1,2.8,84.0,0.0,0.1,0.0,1.0
56,2020-08-14 12,1058.508,29.4,2.6,81.0,0.0,0.1,0.0,1.0
56,2020-08-14 13,1111.968,30.6,4.4,74.0,0.0,0.6,0.0,1.0
56,2020-08-14 14,1124.604,30.9,2.6,75.0,0.0,0.7,0.0,1.0
56,2020-08-14 15,1064.016,31.5,3.1,71.0,0.0,0.6,0.0,1.0
56,2020-08-14 16,1086.048,30.8,2.8,76.0,0.0,0.5,0.0,1.0
56,2020-08-14 17,917.568,29.8,2.1,79.0,0.0,0.4,0.0,1.0
56,2020-08-14 18,703.404,29.2,1.9,81.0,0.0,0.0,0.0,1.0
56,2020-08-14 19,680.076,28.4,0.9,85.0,0.0,0.0,0.0,1.0
56,2020-08-14 20,653.184,27.9,1.6,86.0,0.0,0.0,0.0,1.0
56,2020-08-14 21,617.22,27.5,0.7,88.0,0.0,0.0,0.0,1.0
56,2020-08-14 22,632.448,27.1,0.3,89.0,0.0,0.0,0.0,1.0
56,2020-08-14 23,564.732,26.9,0.3,91.0,0.0,0.0,0.0,1.0
56,2020-08-15 00,556.956,27.0,0.8,89.0,0.0,0.0,0.0,1.0
56,2020-08-15 01,517.428,26.7,1.1,91.0,0.0,0.0,0.0,1.0
56,2020-08-15 02,506.412,26.5,0.9,92.0,0.0,0.0,0.0,1.0
56,2020-08-15 03,506.412,26.3,0.7,93.0,0.0,0.0,0.0,1.0
56,2020-08-15 04,515.808,25.9,0.8,95.0,0.0,0.0,0.0,1.0
56,2020-08-15 05,494.424,25.7,0.7,96.0,0.0,0.0,0.0,1.0
56,2020-08-15 06,506.088,25.7,0.9,95.0,0.0,0.0,0.0,1.0
56,2020-08-15 07,498.96,26.1,0.9,93.0,0.0,0.0,0.0,1.0
56,2020-08-15 08,485.028,26.8,1.3,90.0,0.0,0.0,0.0,1.0
56,2020-08-15 09,527.148,27.6,1.3,86.0,0.0,0.0,0.0,1.0
56,2020-08-15 10,559.872,28.4,1.9,83.0,0.0,0.0,0.0,1.0
56,2020-08-15 11,575.748,29.7,2.1,77.0,0.0,0.2,0.0,1.0
56,2020-08-15 12,584.172,30.1,3.9,74.0,0.0,0.3,0.0,1.0
56,2020-08-15 13,621.432,30.5,2.6,73.0,0.0,0.4,0.0,1.0
56,2020-08-15 14,618.84,29.9,1.3,79.0,0.0,0.0,0.0,1.0
56,2020-08-15 15,592.596,30.0,1.5,78.0,0.0,0.2,0.0,1.0
56,2020-08-15 16,621.1080000000002,30.4,1.6,79.0,0.0,0.0,0.0,1.0
56,2020-08-15 17,598.104,30.8,2.6,72.0,0.0,0.5,0.0,1.0
56,2020-08-15 18,564.732,30.0,1.4,78.0,0.0,0.5,0.0,1.0
56,2020-08-15 19,600.696,28.9,0.4,86.0,0.0,0.0,0.0,1.0
56,2020-08-15 20,609.768,28.0,0.5,89.0,0.0,0.0,0.0,1.0
56,2020-08-15 21,569.268,27.0,0.0,95.0,0.0,0.0,0.0,1.0
56,2020-08-15 22,547.236,26.3,0.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-15 23,505.44,25.8,0.5,99.0,0.0,0.0,0.0,1.0
56,2020-08-16 00,504.144,25.3,0.3,98.0,0.0,0.0,0.0,1.0
56,2020-08-16 01,514.512,24.7,0.1,100.0,0.0,0.0,0.0,1.0
56,2020-08-16 02,513.864,24.1,0.3,100.0,0.0,0.0,0.0,1.0
56,2020-08-16 03,527.7959999999998,23.9,0.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-16 04,515.808,23.5,0.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-16 05,452.628,23.8,0.3,98.0,0.0,0.0,0.0,1.0
56,2020-08-16 06,450.036,24.4,0.2,96.0,0.0,0.0,0.0,1.0
56,2020-08-16 07,459.756,25.1,0.2,91.0,0.0,0.0,0.0,1.0
56,2020-08-16 08,485.028,25.8,1.7,88.0,0.0,0.3,0.0,1.0
56,2020-08-16 09,538.812,26.4,1.2,86.0,0.0,0.2,0.0,1.0
56,2020-08-16 10,606.528,27.6,2.5,81.0,0.0,0.4,0.0,1.0
56,2020-08-16 11,578.016,29.1,3.0,74.0,0.0,0.9,0.0,1.0
56,2020-08-16 12,568.944,29.9,2.2,73.0,0.0,0.8,0.0,1.0
56,2020-08-16 13,592.92,31.2,2.1,68.0,0.0,0.6,0.0,1.0
56,2020-08-16 14,609.444,31.5,3.0,68.0,0.0,0.7,0.0,1.0
56,2020-08-16 15,624.024,31.6,1.5,65.0,0.0,0.5,0.0,1.0
56,2020-08-16 16,638.928,31.0,2.8,65.0,0.0,0.4,0.0,1.0
56,2020-08-16 17,615.924,30.9,2.8,64.0,0.0,0.9,0.0,1.0
56,2020-08-16 18,574.128,29.4,2.3,73.0,0.0,0.8,0.0,1.0
56,2020-08-16 19,591.624,28.1,1.5,81.0,0.0,0.1,0.0,1.0
56,2020-08-16 20,602.964,27.0,0.8,87.0,0.0,0.0,0.0,1.0
56,2020-08-16 21,571.212,25.4,0.3,96.0,0.0,0.0,0.0,1.0
56,2020-08-16 22,602.64,24.6,0.0,99.0,0.0,0.0,0.0,1.0
56,2020-08-16 23,560.52,24.0,0.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-17 00,532.008,23.6,0.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-17 01,509.328,23.0,0.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-17 02,489.24,23.0,0.2,100.0,0.0,0.0,0.0,1.0
56,2020-08-17 03,500.904,22.5,0.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-17 04,508.356,22.3,0.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-17 05,489.564,22.2,0.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-17 06,497.34,22.3,0.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-17 07,499.608,23.1,0.0,100.0,0.0,0.0,0.0,1.0
56,2020-08-17 08,577.044,25.1,0.7,96.0,0.0,0.6,0.0,1.0
56,2020-08-17 09,692.388,26.2,1.0,89.0,0.0,0.4,0.0,1.0
56,2020-08-17 10,743.904,27.8,0.9,79.0,0.0,0.4,0.0,1.0
56,2020-08-17 11,813.564,29.1,0.6,74.0,0.0,0.5,0.0,1.0
56,2020-08-17 12,756.54,30.2,1.4,68.0,0.0,0.5,0.0,1.0
56,2020-08-17 13,868.6439999999999,30.2,2.4,65.0,0.0,0.9,0.0,1.0
56,2020-08-17 14,889.38,31.2,1.4,65.0,0.0,0.9,0.0,1.0
56,2020-08-17 15,803.196,30.7,1.2,63.0,0.0,0.4,0.0,1.0
56,2020-08-17 16,817.452,30.3,0.1,70.0,0.0,0.1,0.0,1.0
56,2020-08-17 17,778.572,30.9,2.2,67.0,0.0,0.6,0.0,1.0
56,2020-08-17 18,648.3240000000002,30.0,0.0,73.0,0.0,1.0,0.0,1.0
56,2020-08-17 19,680.076,28.5,1.1,80.0,0.0,0.3,0.0,1.0
56,2020-08-17 20,673.596,27.0,0.0,93.0,0.0,0.0,0.0,1.0
56,2020-08-17 21,598.752,26.1,0.4,96.0,0.0,0.0,0.0,1.0
56,2020-08-17 22,592.2719999999998,25.2,0.0,100.0,0.0,0.0,0.0,1.0
